state_abb,Provider Name,state,geometry
FL,COMMUNITY HEALTH AND REHABILITATION CENTER,Florida,"c(-85.607528, 30.213909)"
FL,GULF SHORE CARE CENTER,Florida,"c(-82.73217, 27.85013)"
FL,SOLARIS HEALTHCARE COCONUT CREEK,Florida,"c(-80.180371, 26.273997)"
FL,LAKESIDE NURSING AND REHABILITATION CENTER,Florida,"c(-81.678782, 30.439931)"
FL,CONSULATE HEALTH CARE OF PORT CHARLOTTE,Florida,"c(-82.141214, 27.003601)"
FL,CONSULATE HEALTH CARE OF SARASOTA,Florida,"c(-82.472784, 27.337965)"
FL,"PALMS REHABILITATION AND HEALTHCARE CENTER, THE",Florida,"c(-80.622121, 28.014539)"
FL,ADVENTHEALTH CARE CENTER ZEPHYRHILL NORTH,Florida,"c(-82.184102, 28.265261)"
FL,HUNTERS CREEK NURSING AND REHAB CENTER,Florida,"c(-81.419828, 28.364695)"
FL,HARBORCHASE OF NAPLES,Florida,"c(-81.769068, 26.239708)"
FL,SPRING HILL HEALTH AND REHABILITATION CENTER,Florida,"c(-82.524991, 28.533396)"
FL,CONSULATE HEALTH CARE OF WINTER HAVEN,Florida,"c(-81.734991, 28.050841)"
FL,LIFE CARE CENTER OF OCALA,Florida,"c(-82.170337, 29.147908)"
FL,EVANS HEALTH CARE,Florida,"c(-81.859794, 26.607363)"
FL,WEDGEWOOD HEALTHCARE CENTER,Florida,"c(-81.970997, 28.100652)"
FL,LADY LAKE SPECIALTY CARE CENTER,Florida,"c(-81.934414, 28.937919)"
FL,KENDALL LAKES HEALTH AND REHABILITATION CENTER,Florida,"c(NA, NA)"
FL,HARMONY HEALTH CENTER,Florida,"c(-80.353885, 25.687288)"
FL,MANORCARE NURSING AND REHABILITATION CENTER,Florida,"c(-81.754299, 26.11641)"
FL,"CARE CENTER AT PINELLAS PARK, THE",Florida,"c(-82.700048, 27.850957)"
FL,"TERRACE OF JACKSONVILLE, THE",Florida,"c(-81.607037, 30.1822)"
FL,WOODBRIDGE CARE CENTER,Florida,"c(-82.581695, 28.00072)"
FL,FORT MYERS REHABILITATION AND NURSING CENTER,Florida,"c(-81.874463, 26.569036)"
FL,BRANDYWYNE HEALTH CARE CENTER,Florida,"c(-81.695876, 28.021025)"
FL,SIGNATURE HEALTHCARE AT THE COURTYARD,Florida,"c(-85.184685, 30.751068)"
FL,MARTIN NURSING AND REHABILITATION,Florida,"c(-80.22546, 27.133171)"
FL,LIFE CARE CENTER OF ORLANDO,Florida,"c(-81.224304, 28.594468)"
FL,VI AT LAKESIDE VILLAGE,Florida,"c(-80.085586, 26.583982)"
GA,LENBROOK,Georgia,"c(-84.349914, 33.856462)"
GA,HIGH SHOALS HEALTH AND REHABILITATION,Georgia,"c(-83.480587, 33.835147)"
GA,CHATSWORTH HEALTH CARE CENTER,Georgia,"c(-84.783822, 34.779793)"
GA,PRUITTHEALTH - BROOKHAVEN,Georgia,"c(-84.319214, 33.893836)"
GA,FAIRBURN HEALTH CARE CENTER,Georgia,"c(-84.584444, 33.571177)"
GA,FIFTH AVENUE HEALTH CARE,Georgia,"c(-85.175869, 34.260024)"
GA,WARRENTON HEALTH AND REHAB,Georgia,"c(-82.6763, 33.413922)"
GA,BRIARWOOD HEALTH AND REHABILITATION CENTER,Georgia,"c(-84.258372, 33.843423)"
GA,PRUITTHEALTH - AUSTELL,Georgia,"c(-84.604571, 33.858854)"
GA,RESORTS AT POOLER INC,Georgia,"c(-81.250418, 32.111358)"
GA,STEVENS PARK HEALTH AND REHABILITATION,Georgia,"c(-82.050275, 33.523899)"
GA,ZEBULON PARK HEALTH AND REHABILITATION,Georgia,"c(-83.761283, 32.885028)"
GA,KENTWOOD NURSING FACILITY,Georgia,"c(-82.098438, 33.479916)"
GA,AMARA HEALTHCARE & REHAB,Georgia,"c(-82.012897, 33.431055)"
GA,SIGNATURE HEALTHCARE OF MARIETTA,Georgia,"c(NA, NA)"
GA,MANOR CARE REHABILITATION CENTER - DECATUR,Georgia,"c(-84.281843, 33.792424)"
GA,WELLSTAR PAULDING NURSING CTR,Georgia,"c(-84.852944, 33.920511)"
GA,APPLING NURSING AND REHABILITATION PAVILION,Georgia,"c(-82.349351, 31.768768)"
GA,CALHOUN NURSING HOME,Georgia,"c(-84.738104, 31.554625)"
GA,HARBORVIEW SATILLA,Georgia,"c(-82.353475, 31.233211)"
GA,MITCHELL COUNTY NURSING HOMES,Georgia,"c(-84.204867, 31.230465)"
GA,DUNWOODY HEALTH AND REHABILITATION CENTER,Georgia,"c(-84.354739, 33.906387)"
GA,EARLY MEMORIAL NURSING FACILITY,Georgia,"c(-84.946245, 31.374382)"
GA,JOE-ANNE BURGIN HEALTH AND REHABILITATION,Georgia,"c(-84.794169, 31.774839)"
GA,DOUGLASVILLE NURSING AND REHABILITATION CENTER,Georgia,"c(-84.79696, 33.69249)"
GA,"A.G. RHODES HOME, INC, THE",Georgia,"c(NA, NA)"
GA,PRUITTHEALTH - MARIETTA,Georgia,"c(-84.556764, 33.916387)"
GA,FLORENCE HAND HOME,Georgia,"c(-85.058965, 33.03352)"
GA,LAGRANGE HEALTH AND REHAB,Georgia,"c(-85.078297, 33.023597)"
GA,DUBLINAIR HEALTH & REHAB,Georgia,"c(-82.943855, 32.528808)"
GA,MANOR CARE REHABILITATION CENTER - MARIETTA,Georgia,"c(-84.422466, 33.981232)"
GA,CHULIO HILLS HEALTH AND REHAB,Georgia,"c(-85.147944, 34.214042)"
GA,PRUITTHEALTH - MACON,Georgia,"c(-83.679775, 32.822595)"
GA,COMER HEALTH AND REHABILITATION,Georgia,"c(-83.051418, 34.078313)"
GA,"PLACE AT DEANS BRIDGE, THE",Georgia,"c(-82.06487, 33.421235)"
GA,WINDERMERE HEALTH AND REHABILITATION CENTER,Georgia,"c(-82.095398, 33.48476)"
GA,MONTEZUMA HEALTH CARE CENTER,Georgia,"c(-84.030002, 32.294712)"
GA,THOMSON HEALTH AND REHABILITATION,Georgia,"c(-82.5136, 33.456279)"
GA,CARROLLTON NURSING & REHAB CTR,Georgia,"c(-85.103749, 33.625174)"
GA,HERITAGE INN OF SANDERSVILLE HEALTH AND REHAB,Georgia,"c(-82.804016, 33.002695)"
GA,"PRUITTHEALTH - LAKEHAVEN, LLC",Georgia,"c(-83.280999, 30.871862)"
GA,PRUITTHEALTH - LAFAYETTE,Georgia,"c(-85.276535, 34.726799)"
GA,"PLACE AT MARTINEZ, THE",Georgia,"c(-82.074978, 33.504291)"
GA,SOUTHLAND HEALTHCARE AND REHAB CENTER,Georgia,"c(-82.913952, 32.518359)"
GA,"PRUITTHEALTH - VALDOSTA, LLC",Georgia,"c(-83.284495, 30.863929)"
GA,PRUITTHEALTH - MONROE,Georgia,"c(-83.955963, 33.154129)"
GA,CEDAR SPRINGS HEALTH AND REHAB,Georgia,"c(-85.252002, 33.993151)"
GA,SPARTA HEALTH AND REHABILITATION,Georgia,"c(NA, NA)"
GA,BAINBRIDGE HEALTH AND REHAB,Georgia,"c(-84.592476, 30.89775)"
GA,PRUITTHEALTH - WASHINGTON,Georgia,"c(-82.743627, 33.728033)"
GA,PRUITTHEALTH - MAGNOLIA MANOR,Georgia,"c(-83.771224, 31.132814)"
GA,WILLOWWOOD HEALTHCARE AND REHABILITATION,Georgia,"c(-83.910134, 34.190425)"
GA,HARBORVIEW HEALTH SYSTEMS THOMASTON,Georgia,"c(-84.30519, 32.892488)"
GA,DELMAR GARDENS OF SMYRNA,Georgia,"c(-84.516695, 33.855946)"
GA,PRUITTHEALTH - AUGUSTA,Georgia,"c(-82.018451, 33.446654)"
GA,UNIVERSITY EXTENDED CARE/WESTW,Georgia,"c(-82.128307, 33.530202)"
GA,MIONA GERIATRIC & DEMENTIA CENTER,Georgia,"c(-84.19193, 32.371527)"
GA,PRUITTHEALTH - SAVANNAH,Georgia,"c(-81.134818, 31.966652)"
GA,CALHOUN HEALTH CARE CENTER,Georgia,"c(-84.937341, 34.543501)"
GA,RIDGEWOOD MANOR HEALTH AND REHABILITATION,Georgia,"c(-84.987477, 34.783567)"
GA,BERRIEN NURSING CENTER,Georgia,"c(-83.238145, 31.202132)"
GA,PRUITTHEALTH - TOCCOA,Georgia,"c(-83.339729, 34.5876)"
GA,BOLINGREEN HEALTH AND REHABILITATION,Georgia,"c(-83.765283, 32.939608)"
GA,LIFE CARE CENTER OF GWINNETT,Georgia,"c(-84.100683, 33.894978)"
GA,ETOWAH LANDING,Georgia,"c(-85.183124, 34.240614)"
GA,DELMAR GARDENS OF GWINNETT,Georgia,"c(-84.100285, 33.939628)"
GA,MUSCOGEE MANOR & REHABILITATION CTR,Georgia,"c(-84.867984, 32.49348)"
GA,RIVERSIDE HEALTH AND REHABILITATION,Georgia,"c(-84.335567, 32.876536)"
GA,A.G. RHODES HOME WESLEY WOODS,Georgia,"c(-84.332347, 33.802302)"
GA,MAGNOLIA MANOR METHODIST NSG C,Georgia,"c(-84.222797, 32.044683)"
GA,PARK PLACE NURSING FACILITY,Georgia,"c(-83.734264, 33.834837)"
GA,NORTH DECATUR HEALTH AND REHABILITATION CENTER,Georgia,"c(-84.278806, 33.793409)"
GA,"BELL MINOR HOME, THE",Georgia,"c(-83.78608, 34.318047)"
GA,"WILLIAM BREMAN JEWISH HOME, THE",Georgia,"c(-84.427225, 33.840611)"
GA,GLENWOOD HEALTH AND REHABILITATION CENTER,Georgia,"c(-84.249429, 33.737878)"
GA,MILLER NURSING HOME,Georgia,"c(-84.735961, 31.175147)"
GA,"CENTER FOR ADVANCED REHAB AT PARKSIDE, THE",Georgia,"c(-85.266494, 34.94314)"
GA,AZALEA HEALTH AND REHABILITATION CENTER,Georgia,"c(-82.019625, 33.465862)"
GA,MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - WEST,Georgia,"c(-84.962281, 32.497167)"
GA,BROWN HEALTH AND REHABILITATION,Georgia,"c(-83.1175, 34.283793)"
GA,HABERSHAM HOME,Georgia,"c(NA, NA)"
GA,WOOD DALE HEALTH AND REHABILITATION,Georgia,"c(-84.987358, 34.791072)"
GA,RIVERSIDE HEALTH CARE CENTER,Georgia,"c(-83.867466, 33.605723)"
GA,SIGNATURE HEALTHCARE OF BUCKHEAD,Georgia,"c(-84.390884, 33.812329)"
GA,SIGNATURE HEALTHCARE AT TOWER ROAD,Georgia,"c(-84.551649, 33.970354)"
GA,SIGNATURE HEALTHCARE OF SAVANNAH,Georgia,"c(-81.094115, 32.032406)"
GA,MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST,Georgia,"c(-84.962501, 32.497038)"
GA,NURSE CARE OF BUCKHEAD,Georgia,"c(-84.385564, 33.835374)"
GA,ABERCORN REHABILITATION CENTER,Georgia,"c(-81.154355, 31.98331)"
GA,NEWNAN HEALTH AND REHABILITATION,Georgia,"c(-84.782644, 33.370491)"
GA,RIVERDALE CENTER FOR NURSING AND HEALING,Georgia,"c(-84.379419, 33.580811)"
GA,ANDERSON MILL HEALTH AND REHABILITATION CENTER,Georgia,"c(-84.615814, 33.848821)"
GA,ORCHARD VIEW REHABILITATION & SKILLED NURSING CTR,Georgia,"c(-84.969274, 32.572395)"
GA,PRUITTHEALTH - PALMYRA,Georgia,"c(-84.169078, 31.603176)"
GA,PRUITTHEALTH - SYLVESTER,Georgia,"c(-83.824092, 31.531366)"
GA,FOLKSTON PARK CARE AND REHABILITATION CENTER,Georgia,"c(-82.011734, 30.835015)"
GA,PRUITTHEALTH - GRANDVIEW,Georgia,"c(-83.395398, 33.976057)"
GA,SAVANNAH BEACH HEALTH AND REHAB,Georgia,"c(-80.843971, 32.016476)"
GA,RIVER BROOK HEALTHCARE CENTER,Georgia,"c(-82.746039, 31.042609)"
GA,FOUNTAIN BLUE REHAB AND NURSING,Georgia,"c(-83.676602, 32.740166)"
GA,"CARROLLTON MANOR, INCORPORATED",Georgia,"c(-85.088236, 33.516314)"
GA,ST JOSEPH'S TRANSITIONAL CARE UNIT,Georgia,"c(-81.152792, 31.985079)"
GA,RIVERVIEW HEALTH & REHAB CTR,Georgia,"c(-81.063832, 32.001186)"
GA,AZALEA HEALTH AND REHABILITATION,Georgia,"c(-82.065108, 32.403604)"
GA,PARKSIDE POST ACUTE AND REHABILITATION,Georgia,"c(-84.008308, 33.837228)"
GA,KEYSVILLE NURSING HOME & REHAB,Georgia,"c(-82.234609, 33.251982)"
GA,NORTHSIDE GWINNETT EXTENDED CARE CENTER,Georgia,"c(-84.01396, 33.962288)"
GA,PRUITTHEALTH - DECATUR,Georgia,"c(-84.271667, 33.695425)"
GA,NAVICENT HEALTH BALDWIN SKILLED NURSING UNIT,Georgia,"c(-83.245145, 33.088431)"
GA,FORT VALLEY HEALTH AND REHAB,Georgia,"c(-83.87612, 32.566756)"
GA,CHERRY BLOSSOM HEALTH AND REHABILITATION,Georgia,"c(-83.695568, 32.795431)"
GA,LIFE CARE CENTER,Georgia,"c(-83.27285, 31.710711)"
GA,SOUTHWELL HEALTH AND REHABILITATION,Georgia,"c(-83.426372, 31.109181)"
GA,EASTVIEW NURSING CENTER,Georgia,"c(-83.571197, 32.842026)"
GA,SOUTHERN PINES,Georgia,"c(-83.631624, 32.639444)"
GA,PRUITTHEALTH - GREENVILLE,Georgia,"c(-84.734262, 33.02943)"
GA,LIFE CARE CTR OF LAWRENCEVILLE,Georgia,"c(-84.003893, 33.977448)"
GA,ROSELANE HEALTH AND REHABILITATION CENTER,Georgia,"c(-84.556603, 33.966919)"
GA,REGENCY PARK HEALTH AND REHABILITATION,Georgia,"c(-84.985536, 34.784083)"
GA,COASTAL MANOR,Georgia,"c(-81.732163, 31.720181)"
GA,COBBLESTONE REHABILITATION AND HEALTHCARE CENTER,Georgia,"c(-83.768144, 31.12797)"
GA,PRUITTHEALTH - SUNRISE,Georgia,"c(-83.782255, 31.135558)"
GA,ROCKDALE HEALTHCARE CENTER,Georgia,"c(-83.988488, 33.681285)"
GA,SCOTT HEALTH & REHABILITATION,Georgia,"c(-82.585938, 32.531683)"
GA,PRUITTHEALTH - AUGUSTA HILLS,Georgia,"c(-82.00888, 33.47758)"
GA,LAUREL PARK AT HENRY MED CTR,Georgia,"c(-84.227304, 33.513071)"
GA,WESTMINSTER COMMONS,Georgia,"c(-84.368033, 33.775462)"
GA,"RETREAT, THE",Georgia,"c(-83.686877, 33.313982)"
GA,REHABILITATION CENTER OF SOUTH GEORGIA,Georgia,"c(-83.503038, 31.473743)"
GA,PRUITTHEALTH - JASPER,Georgia,"c(-84.41121, 34.457903)"
GA,COMFORT CREEK NURSING AND REHABILITATION CENTER,Georgia,"c(-82.395701, 32.870998)"
GA,CARLYLE PLACE,Georgia,"c(-83.739583, 32.87956)"
GA,PRUITTHEALTH - OLD CAPITOL,Georgia,"c(NA, NA)"
GA,BUDD TERRACE AT WESLEY WOODS,Georgia,"c(-84.331837, 33.80193)"
GA,PARKSIDE CENTER FOR NURSING AND REHAB AT ELLIJAY,Georgia,"c(-84.493327, 34.677556)"
GA,SENIOR CARE CENTER - ST MARYS,Georgia,"c(-81.557264, 30.732066)"
GA,HEARDMONT HEALTH AND REHABILITATION,Georgia,"c(-82.728772, 34.059586)"
GA,NANCY HART CENTER FOR NURSING AND HEALING LLC,Georgia,"c(-83.325787, 33.702392)"
GA,WILLOWBROOKE COURT AT LANIER VILLAGE ESTATES,Georgia,"c(-83.871181, 34.380254)"
GA,MOUNTAIN VIEW HEALTH CARE,Georgia,"c(-83.387073, 34.879819)"
GA,GOLD CITY HEALTH AND REHAB,Georgia,"c(-83.98345, 34.541688)"
GA,"D SCOTT HUDGENS CENTER FOR SKILLED NURSING, THE",Georgia,"c(-84.066584, 34.038199)"
GA,SMITH MEDICAL NURSING CARE CTR,Georgia,"c(-82.802057, 32.98836)"
GA,MEDICAL MANAGEMENT HEALTH AND REHAB CENTER,Georgia,"c(-83.663999, 32.830577)"
GA,PEBBLEBROOK HEALTH CENTER AT PARK SPRINGS,Georgia,"c(NA, NA)"
GA,UNION COUNTY NURSING HOME,Georgia,"c(-83.959491, 34.884538)"
GA,FORT GAINES HEALTH AND REHAB,Georgia,"c(-85.049899, 31.603766)"
GA,FOUNTAINVIEW CTR FOR ALZHEIMER,Georgia,"c(-84.318401, 33.822901)"
GA,PRUITTHEALTH - BETHANY,Georgia,"c(-81.942561, 32.797675)"
GA,CHATUGE REGIONAL NURSING HOME,Georgia,"c(-83.751117, 34.947006)"
GA,WASHINGTON CO EXTENDED CARE FACILITY,Georgia,"c(-82.805042, 32.996817)"
GA,OCONEE HEALTH AND REHABILITATION,Georgia,"c(-82.952686, 32.856202)"
GA,TREUTLEN COUNTY HEALTH AND REHABILITATION,Georgia,"c(NA, NA)"
GA,CONDOR HEALTH LAFAYETTE,Georgia,"c(-84.481705, 33.451652)"
GA,BRENTWOOD HEALTH AND REHABILITATION,Georgia,"c(-82.010128, 33.0835)"
GA,MACON REHABILITATION AND HEALTHCARE,Georgia,"c(-83.616737, 32.847005)"
GA,ROME HEALTH AND REHABILITATION CENTER,Georgia,"c(NA, NA)"
GA,TWIN FOUNTAINS HOME,Georgia,"c(-84.995696, 33.056323)"
GA,HILL HAVEN NURSING HOME,Georgia,"c(-83.475301, 34.21821)"
GA,MEMORIAL MANOR NURSING HOME,Georgia,"c(-84.55367, 30.903781)"
GA,SEMINOLE MANOR NURSING HOME,Georgia,"c(-84.717864, 31.300172)"
GA,PALEMON GASKINS MEM NSG HOME,Georgia,"c(-83.250331, 31.602797)"
GA,NORTHRIDGE HEALTH AND REHABILITATION,Georgia,"c(-83.469196, 34.218844)"
GA,OAKS HEALTH CTR AT THE MARSHES OF SKIDAWAY ISLAND,Georgia,"c(-81.058137, 31.943277)"
GA,SPRING HARBOR AT GREEN ISLAND,Georgia,"c(-84.997817, 32.551948)"
GA,RELIABLE HEALTH & REHAB AT LAKEWOOD,Georgia,"c(-84.42602, 33.699165)"
GA,MARSH'S EDGE,Georgia,"c(-81.380968, 31.225139)"
GA,PRUITTHEALTH - ROME,Georgia,"c(-85.175972, 34.299371)"
GA,EVERGREEN HEALTH AND REHABILITATION CENTER,Georgia,"c(-85.111098, 34.259118)"
GA,SENIOR CARE CENTER - BRUNSWICK,Georgia,"c(-81.4824, 31.17544)"
GA,ANSLEY PARK HEALTH AND REHABILITATION,Georgia,"c(-84.763944, 33.376705)"
GA,SALUDE - THE ART OF RECOVERY,Georgia,"c(-84.05786, 34.031208)"
GA,CHELSEY PARK HEALTH AND REHABILITATION,Georgia,"c(-83.976728, 34.524246)"
GA,HARRINGTON PARK HEALTH AND REHABILITATION,Georgia,"c(-82.079969, 33.501422)"
GA,MEADOWS PARK HEALTH AND REHABILITATION,Georgia,"c(-82.413097, 32.218272)"
GA,ADVANCED HEALTH AND REHAB OF TWIGGS COUNTY,Georgia,"c(-83.3232, 32.676868)"
GA,ARCHWAY TRANSITIONAL CARE CENTER,Georgia,"c(-83.658854, 32.78491)"
GA,ROCKMART HEALTH,Georgia,"c(-85.042524, 34.006854)"
GA,OCEANSIDE HEALTH AND REHAB,Georgia,"c(-80.843141, 32.016726)"
GA,BOSTICK NURSING CENTER,Georgia,"c(NA, NA)"
GA,GLEN EAGLE HEALTHCARE AND REHAB,Georgia,"c(-83.30268, 31.992509)"
GA,CAMBRIDGE POST ACUTE CARE CENTER,Georgia,"c(-84.036993, 33.857768)"
GA,GEORGIA REGIONAL ATLANTA LTC,Georgia,"c(-84.271981, 33.694288)"
GA,GRACEWOOD NSG FACILITY(UNIT 9),Georgia,"c(NA, NA)"
GA,"OAKS - LIMESTONE, THE",Georgia,"c(-83.808977, 34.328359)"
GA,PLEASANT VIEW NURSING CENTER,Georgia,"c(-82.054357, 32.401723)"
GA,TIFTON HEALTH AND REHABILITATION CENTER,Georgia,"c(-83.488296, 31.458561)"
GA,HARBORVIEW HEALTH SYSTEMS JESUP,Georgia,"c(-81.895642, 31.611707)"
GA,PRUITTHEALTH - FORSYTH,Georgia,"c(-83.932855, 33.048232)"
GA,"OAKS - ATHENS SKILLED NURSING, THE",Georgia,"c(-83.404812, 33.98724)"
GA,WOODSTOCK NURSING & REHAB CTR,Georgia,"c(-84.515942, 34.101228)"
GA,ROSWELL NURSING & REHAB CENTER,Georgia,"c(-84.359819, 34.029322)"
GA,CHESTNUT RIDGE NSG & REHAB CTR,Georgia,"c(-84.146414, 34.21084)"
GA,LAKE CROSSING HEALTH CENTER,Georgia,"c(-82.336502, 33.67421)"
GA,"THOMASVILLE HEALTH & REHAB, LLC",Georgia,"c(-83.937149, 30.853395)"
GA,OAKVIEW HEALTH AND REHABILITATION,Georgia,"c(-85.338856, 34.491118)"
GA,CORDELE HEALTH AND REHABILITATION,Georgia,"c(-83.778227, 31.980078)"
GA,SUMMERHILL ELDERLIVING HOME & CARE,Georgia,"c(-83.747027, 32.45325)"
GA,HARALSON NSG & REHAB CENTER,Georgia,"c(-85.141082, 33.715812)"
GA,HARTWELL HEALTH AND REHABILITATION,Georgia,"c(-82.940095, 34.346945)"
GA,CEDAR VALLEY NSG & REHAB CTR,Georgia,"c(-85.253636, 34.012322)"
GA,PINE KNOLL NURSING & REHAB CTR,Georgia,"c(-85.061121, 33.587722)"
GA,NHC HEALTHCARE ROSSVILLE,Georgia,"c(-85.296096, 34.966881)"
GA,EFFINGHAM CARE & REHABILITATION CENTER,Georgia,"c(-81.321664, 32.364734)"
GA,PRUITTHEALTH - SHEPHERD HILLS,Georgia,"c(-85.267678, 34.697713)"
GA,PRUITTHEALTH - TOOMSBORO,Georgia,"c(-83.078469, 32.819193)"
GA,MADISON HEALTH AND REHAB,Georgia,"c(-83.480233, 33.583723)"
GA,SOUTHLAND HEALTH AND REHABILITATION,Georgia,"c(-84.597104, 33.408791)"
GA,TOWNSEND PARK HEALTH AND REHABILITATION,Georgia,"c(-84.787599, 34.172447)"
GA,"WESTBURY MCDONOUGH, LLC",Georgia,"c(-84.153801, 33.442471)"
GA,AUTUMN LANE HEALTH AND REHABILITATION,Georgia,"c(-83.528124, 32.998107)"
GA,UNIVERSITY NURSING & REHAB CTR,Georgia,"c(-83.428753, 33.943528)"
GA,PRUITTHEALTH - BLUE RIDGE,Georgia,"c(-84.322461, 34.858039)"
GA,"WESTBURY CONYERS, LLC",Georgia,"c(-83.999361, 33.680303)"
GA,HEART OF GEORGIA NURSING HOME,Georgia,"c(-83.179118, 32.187542)"
GA,TRADITIONS HEALTH AND REHABILITATION,Georgia,"c(-84.115716, 33.702765)"
GA,LYNN HAVEN HEALTH AND REHABILITATION,Georgia,"c(-83.55707, 33.049828)"
GA,CHAPLINWOOD NURSING HOME,Georgia,"c(-83.2435, 33.0553)"
GA,AZALEA TRACE NURSING CENTER,Georgia,"c(-84.981204, 32.483681)"
GA,BRYANT HEALTH AND REHABILITATION CENTER,Georgia,"c(-83.347573, 32.388297)"
GA,GLENN-MOR NURSING HOME,Georgia,"c(-83.935842, 30.800518)"
GA,FOUR COUNTY HEALTH AND REHABILITATION,Georgia,"c(-84.671587, 32.078192)"
GA,EAST LAKE ARBOR,Georgia,"c(-84.305186, 33.753077)"
GA,DAWSON HEALTH AND REHABILITATION,Georgia,"c(-84.432459, 31.766109)"
GA,PROVIDENCE HEALTHCARE,Georgia,"c(-84.343435, 32.876237)"
GA,NEW HORIZONS LIMESTONE,Georgia,"c(-83.800644, 34.320939)"
GA,GREENE POINT HEALTH AND REHABILITATION,Georgia,"c(-83.076983, 33.626674)"
GA,PRESBYTERIAN VILLAGE,Georgia,"c(-84.613423, 33.854758)"
GA,PRUITTHEALTH - ASHBURN,Georgia,"c(-83.640392, 31.705364)"
GA,NHC HEALTHCARE FT OGLETHORPE,Georgia,"c(-85.226329, 34.944419)"
GA,MCRAE MANOR NURSING HOME,Georgia,"c(-82.900775, 32.059561)"
GA,"PREMIER ESTATES OF DUBLIN, LLC",Georgia,"c(-82.920626, 32.519212)"
GA,LEGACY HEALTH AND REHABILITATION,Georgia,"c(-83.172474, 33.572877)"
GA,"PRESBYTERIAN HOME, QUITMAN, IN",Georgia,"c(-83.58049, 30.785709)"
GA,ROSE CITY HEALTH AND REHABILITATION CENTER,Georgia,"c(-83.970771, 30.8273)"
GA,GRANDVIEW HEALTH CARE CENTER,Georgia,"c(-84.447272, 34.486191)"
GA,JESUP HEALTH AND REHAB,Georgia,"c(-81.857952, 31.643292)"
GA,SANDY SPRINGS HEALTH AND REHABILITATION,Georgia,"c(-84.348318, 33.902876)"
GA,PRUITTHEALTH - MOULTRIE,Georgia,"c(-83.779135, 31.129872)"
GA,PRUITTHEALTH - FAIRBURN,Georgia,"c(-84.636848, 33.642439)"
GA,TAYLOR COUNTY HEALTH AND REHABILITATION,Georgia,"c(-84.241924, 32.545158)"
GA,BRIAN CENTER HEALTH & REHABILITATION/CANTON,Georgia,"c(-84.479757, 34.23165)"
GA,PRUITTHEALTH - ATHENS HERITAGE,Georgia,"c(-83.414564, 33.968928)"
GA,PRUITTHEALTH - WEST ATLANTA,Georgia,"c(-84.473988, 33.7791)"
GA,TWIN OAKS CONVALESCENT CENTER,Georgia,"c(-82.456548, 31.539004)"
GA,ROSS MEMORIAL HEALTH CARE CTR,Georgia,"c(-84.599001, 33.996354)"
GA,PRUITTHEALTH - LILBURN,Georgia,"c(NA, NA)"
GA,SEARS MANOR NURSING HOME,Georgia,"c(-81.494973, 31.175864)"
GA,"A.G. RHODES HOME, INC - COBB",Georgia,"c(NA, NA)"
GA,ORCHARD HEALTH AND REHABILITATION,Georgia,"c(-81.820037, 32.445497)"
GA,ROBERTA HEALTH AND REHAB,Georgia,"c(-84.018867, 32.711611)"
GA,THE PAVILION AT BRANDON WILDE,Georgia,"c(-82.123793, 33.523743)"
GA,CRESTVIEW HEALTH & REHAB CTR,Georgia,"c(-84.415092, 33.678974)"
GA,AVALON HEALTH AND REHABILITATION,Georgia,"c(-84.808784, 33.37432)"
GA,PRUITTHEALTH - GRIFFIN,Georgia,"c(-84.264984, 33.268807)"
GA,PRUITTHEALTH - VIRGINIA PARK,Georgia,"c(-84.343444, 33.782195)"
GA,SOCIAL CIRCLE NSG & REHAB CTR,Georgia,"c(-83.712577, 33.665593)"
GA,PRUITTHEALTH - SWAINSBORO,Georgia,"c(-82.295869, 32.472121)"
GA,AZALEALAND NURSING HOME,Georgia,"c(-81.077691, 32.015364)"
GA,LAKE CITY NURSING AND REHABILITATION CENTER LLC,Georgia,"c(-84.322464, 33.599427)"
GA,WINDER HEALTH CARE & REHAB CTR,Georgia,"c(-83.710449, 33.980676)"
GA,RENAISSANCE CENTER FOR NURSING AND HEALING,Georgia,"c(-84.28157, 33.22288)"
GA,POWDER SPRINGS CENTER FOR NURSING & HEALING,Georgia,"c(-84.654884, 33.859745)"
GA,ARROWHEAD HEALTH AND REHAB,Georgia,"c(-84.382403, 33.577392)"
GA,TWIN VIEW HEALTH AND REHAB,Georgia,"c(-82.16025, 32.584453)"
GA,CROSSVIEW CARE CENTER,Georgia,"c(-83.493132, 32.11086)"
GA,SADIE G. MAYS HEALTH & REHABILITATION CENTER,Georgia,"c(NA, NA)"
GA,MAPLE RIDGE HEALTH CARE CENTER,Georgia,"c(-84.78682, 34.198041)"
GA,SYL-VIEW HEALTH CARE CENTER,Georgia,"c(-81.650188, 32.74589)"
GA,JONESBORO NURSING AND REHABILITATION CENTER,Georgia,"c(-84.305111, 33.537243)"
GA,SAVANNAH SQUARE HEALTH CENTER,Georgia,"c(-81.136725, 31.999252)"
GA,PRUITTHEALTH - SEASIDE,Georgia,"c(-81.166037, 32.150371)"
GA,GLENWOOD HEALTHCARE,Georgia,"c(NA, NA)"
GA,EMANUEL COUNTY NURSING HOME,Georgia,"c(-82.346552, 32.59321)"
GA,"OAKS - BETHANY SKILLED NURSING, THE",Georgia,"c(-82.392068, 32.215814)"
